9,0.7,2.5,0.2,0.023228759,0.032822586,0.04698744,0.068919738,0.105052837,0.16941922,0.294105022,0.540814344,0.867297805,0.756862157,0.401757557,0.206967935,0.115222795,0.068199009,0.041685411,0.025544982,0.015187135,0.008343718,0.003860794,0.001170216,6.26E-05,0.000610688,0.003168842,0.008455882,0.017760238,0.03332519,0.059148849,0.102307401,0.171979625,0.256104112,0.072826972,0.288858519,0.042352967,0.003271014,0.052140651,0.152148114,0.292657812,0.457227745,0.626269588,0.765745013,0.858112799,0.905035234,0.920436193,0.919332336,0.913186952,0.90840419,0.908091349,0.912165695,0.917943384,0.919504217,0.908484301,0.874098853,0.806528937,0.705703543,0.582982879,0.456738534,0.342972304,0.249771149,0.177985869,0.124747029,0.085817974
8.5,0.7,2,0.8,0.006744129,0.009200782,0.012599895,0.017461094,0.024732451,0.036296383,0.056291024,0.095147387,0.183657777,0.4177109,0.808619605,0.460190511,0.166679056,0.07346017,0.036957498,0.019656973,0.010377896,0.005052564,0.001974323,0.000398363,4.77E-05,0.000944135,0.003385806,0.008028473,0.016120668,0.029986191,0.054072665,0.096900976,0.17265786,0.278073594,0.145279712,0.221131701,0.165964812,0.083757207,0.030257771,0.006025277,0.000978019,0.016891291,0.062944524,0.152733538,0.299262866,0.494780791,0.691312655,0.828129094,0.888954565,0.900845091,0.89474656,0.889033142,0.890676227,0.898852763,0.906888692,0.903833819,0.870983407,0.795001989,0.676815404,0.537094639,0.403000322,0.291467337,0.206528623,0.144460865,0.104712262
9.5,1.1,2,0.2,0.029934526,0.042354209,0.060731445,0.089230912,0.136156458,0.219031535,0.37420443,0.648480899,0.899873361,0.707474207,0.388896174,0.210271195,0.120702193,0.072697216,0.044839019,0.027577596,0.01637871,0.008957546,0.004110407,0.001225599,6.18E-05,0.000643972,0.003241029,0.008386138,0.016931742,0.030021363,0.04854558,0.068811488,0.0515006,0.568740868,0.771177947,0.367527522,0.029517355,0.017366588,0.103048126,0.226877183,0.378600898,0.539408011,0.687718883,0.804335565,0.879709003,0.916794118,0.927024615,0.922291345,0.912253671,0.902913257,0.897923267,0.898608901,0.904684942,0.914003043,0.922059496,0.920246168,0.896002399,0.846568068,0.755317932,0.631327891,0.492944662,0.361846243,0.252434602,0.168609915,0.107712843
9.5,0.7,0.5,0.8,0.05737679,0.085141115,0.129352593,0.203340739,0.332370756,0.552100413,0.833102708,0.901746516,0.653100857,0.401696309,0.247772483,0.159271287,0.106260884,0.072621918,0.050121511,0.034401564,0.023060983,0.014747404,0.008718175,0.004622364,0.002390912,0.003006631,0.045420416,0.52370788,0.584657796,0.416492777,0.025441378,0.004868377,0.045947456,0.128148481,0.258213129,0.434961238,0.628357853,0.785261349,0.87291797,0.90220336,0.902640013,0.897253691,0.896058603,0.89661832,0.879790322,0.807207486,0.645221529,0.428105851,0.242118132,0.124912659,0.061777048,0.030074899,0.014647235,0.007336054,0.00409073,0.002948123,0.003275124,0.00578678,0.014167747,0.041384575,0.149280826,0.548780572,0.609364161,0.340033359,0.232492641
9,0.9,2.5,0.8,0.007414563,0.010096079,0.013801123,0.019097672,0.027028736,0.039683141,0.061705291,0.104979127,0.205209297,0.474092603,0.845365222,0.398665337,0.145802836,0.065089796,0.032753389,0.017269563,0.008968615,0.004254414,0.001590668,0.000286752,5.62E-05,0.000851139,0.002812609,0.006283231,0.011878944,0.020647948,0.034318026,0.055644413,0.088110763,0.129164463,0.117429922,0.126362197,0.425513953,0.252955715,0.120023031,0.050742286,0.016150212,0.001830128,0.003354178,0.016013268,0.050383942,0.096118211,0.194670573,0.331281073,0.502929175,0.679890733,0.817164204,0.889204841,0.905713316,0.892017645,0.867400372,0.849498334,0.838685706,0.836920289,0.844817153,0.860862692,0.881895338,0.902398121,0.913710382,0.904211593,0.862327634
9,1.3,2,0.6,0.007858807,0.010578097,0.014254108,0.019370322,0.026779497,0.038104631,0.056722255,0.090551548,0.160993758,0.333168758,0.728465817,0.67014196,0.243914889,0.098722665,0.046394865,0.023372941,0.011785442,0.005511913,0.002091931,0.000429519,3.11E-05,0.000707873,0.002456015,0.005415777,0.009862648,0.016231121,0.025157498,0.037565757,0.054754898,0.078548483,0.111305539,0.155457814,0.210352822,0.255523259,0.153154217,0.589628389,0.734437467,0.540432786,0.287061426,0.101115245,0.012055263,0.016437244,0.117147786,0.308222725,0.54303345,0.745348216,0.862641325,0.903043179,0.900123925,0.880870357,0.860038447,0.844589332,0.837249772,0.838448829,0.846330189,0.863508434,0.883842305,0.904095204,0.917760018,0.916200826,0.889889585
8.5,0.5,1,0.2,0.029137552,0.042215748,0.062293277,0.094787519,0.150981382,0.255489257,0.457209936,0.776116154,0.88058036,0.571228216,0.312389121,0.178256969,0.10817705,0.068394493,0.04389935,0.027795112,0.016696754,0.008891355,0.003579377,0.000588797,0.000355039,0.004147326,0.014701338,0.036780725,0.081005548,0.159337963,0.133803421,0.678072696,0.030708303,0.147937209,0.462783357,0.717730247,0.850803924,0.899873185,0.913104952,0.91570287,0.913964172,0.899904276,0.855546518,0.761562618,0.618125835,0.455068617,0.310025374,0.201649142,0.128351031,0.081157119,0.051314567,0.032460784,0.020500778,0.012877985,0.007996595,0.004876255,0.002895314,0.001654119,0.000905689,0.000473902,0.000238221,0.00013399,0.000110774,0.000183049,0.000530649
9.5,0.5,2,1.2,0.01859113,0.026903242,0.039673373,0.060417644,0.096688004,0.166274133,0.31316877,0.616401636,0.889575714,0.600289597,0.306534935,0.169304109,0.103528217,0.068274465,0.047462784,0.034248253,0.025420456,0.019392209,0.015465634,0.013782167,0.016937757,0.047190155,0.378263185,0.65146085,0.203408994,0.057413028,0.023818259,0.011711079,0.005159496,0.001740595,0.000209727,0.000314508,0.002277121,0.006710416,0.014710071,0.028064914,0.049618552,0.083797578,0.13716476,0.21827574,0.33531024,0.487691238,0.654355244,0.794154092,0.875568176,0.901141509,0.89564037,0.882146385,0.8739479,0.87504334,0.887370846,0.901357531,0.90373732,0.873402466,0.790231888,0.655049506,0.496627762,0.350774778,0.237138153,0.155954974,0.100955908
9,0.9,0.5,0.2,0.036713782,0.052732177,0.076973011,0.115459046,0.180150887,0.295231993,0.501972562,0.798099363,0.894789926,0.617913561,0.352796339,0.203805588,0.123279342,0.077044385,0.048621421,0.030147792,0.017680099,0.009177102,0.003616415,0.000609452,0.000259497,0.003161865,0.010520048,0.02432763,0.047346273,0.082383616,0.116323775,0.370346787,0.508338065,0.10335862,0.583481066,0.766658148,0.863628042,0.901426926,0.91599161,0.916019479,0.914071693,0.909554738,0.890206022,0.83073407,0.705251317,0.522370199,0.3363389,0.195252037,0.106793585,0.056559749,0.029334478,0.014926217,0.007478287,0.003751159,0.002005296,0.001301866,0.001266083,0.002019245,0.004588434,0.012813954,0.04077065,0.15043711,0.563675239,0.577544183,0.314345072
9,0.9,0.5,0.6,0.027557321,0.039090575,0.056203096,0.082783941,0.126558255,0.203826555,0.349011595,0.612607314,0.891420561,0.744530034,0.416683043,0.225014296,0.128622717,0.077040971,0.047100712,0.028502618,0.016405791,0.008403481,0.003296122,0.000571701,0.000198685,0.002581215,0.00862794,0.01987454,0.038502588,0.065867457,0.089017592,0.031939933,0.698684112,0.749257042,0.082712625,0.122360115,0.439431127,0.686611216,0.834368501,0.892747009,0.906025112,0.904387188,0.90256492,0.90335299,0.899019228,0.868438451,0.781498633,0.623952677,0.43199584,0.265351829,0.151508372,0.08344059,0.045218445,0.024390194,0.013073702,0.007200869,0.004257808,0.002997392,0.002918652,0.004533753,0.009989858,0.029596502,0.11516797,0.532681543,0.458247633
9,0.7,2,0.8,0.010747953,0.014900772,0.020815588,0.029574023,0.043245191,0.066141554,0.108297216,0.195924866,0.399445998,0.778393009,0.707448948,0.314721795,0.145718562,0.07677845,0.043896278,0.026032424,0.015391167,0.008654588,0.004287767,0.001557778,0.00019385,0.000263329,0.002212389,0.00707234,0.016893879,0.035111801,0.061437273,0.031689726,0.293107343,0.246010648,0.108359245,0.044196002,0.01496674,0.002574282,0.000886696,0.010156719,0.032728867,0.076270125,0.150149576,0.264870715,0.423217499,0.604836702,0.764231401,0.863146115,0.901514426,0.904327309,0.895800529,0.889563342,0.891134413,0.899609643,0.908598479,0.906620009,0.875601304,0.799843002,0.67912624,0.534448436,0.394804653,0.279430268,0.192514959,0.132197709,0.089917296
9,1.3,1,0.6,0.016760689,0.02309498,0.032036471,0.04515264,0.065405115,0.098883955,0.159263045,0.279680236,0.53057501,0.865078168,0.668087807,0.310499999,0.147696468,0.076681928,0.041803261,0.022864138,0.011886817,0.005385398,0.001727453,0.000153133,0.000377975,0.002430371,0.006597697,0.013430539,0.023799447,0.038962829,0.060643771,0.091009298,0.132028671,0.181929465,0.214095024,0.050641936,0.780906582,0.842011364,0.622014768,0.121697413,0.065190362,0.388949736,0.67586272,0.834087556,0.898815432,0.912844265,0.905769166,0.893801334,0.885150676,0.883248382,0.888725293,0.89955056,0.910146767,0.910025696,0.88290803,0.811649847,0.691484507,0.540385326,0.390133074,0.265171633,0.173074486,0.110169983,0.068917561,0.042712511,0.026679525
8,0.9,0.5,1.2,0.005380429,0.007226606,0.009708263,0.013132019,0.018025586,0.02536487,0.037115556,0.057728263,0.098863297,0.197276655,0.47687811,0.81345873,0.301848715,0.102144636,0.042471142,0.019141976,0.008376148,0.003058701,0.000615337,3.92E-05,0.000999834,0.00354971,0.008048178,0.015194981,0.026166811,0.042838975,0.068196636,0.106861051,0.165721209,0.253712237,0.377867967,0.52837953,0.640823169,0.386201232,0.468059265,0.489957135,0.319986037,0.117641726,0.013578996,0.36556394,0.76507711,0.858480015,0.867704252,0.872051265,0.881407322,0.883064322,0.84908785,0.750375137,0.58880029,0.411810987,0.265644609,0.165084833,0.101197116,0.061898989,0.038121836,0.023383962,0.014314854,0.008759799,0.005368758,0.00337439,0.002308451
9,0.3,1.5,0.6,0.032744902,0.048367879,0.073157008,0.114909885,0.190395782,0.336017604,0.606920726,0.897735264,0.762318577,0.445983027,0.255703349,0.15703315,0.102707928,0.070250122,0.049378215,0.035106274,0.0248351,0.017139425,0.011248331,0.006864778,0.004496908,0.015893566,0.273319829,0.092273004,0.012742154,0.001779736,0.000411482,0.004990892,0.017677778,0.042745094,0.087916053,0.164416955,0.284042848,0.448073049,0.630267671,0.781079824,0.869166982,0.903645668,0.911264487,0.911767374,0.911499147,0.904449319,0.872801298,0.793060908,0.656695903,0.48895132,0.333597316,0.215540465,0.135962389,0.085028548,0.053107074,0.033120083,0.020560208,0.012613193,0.007579685,0.004416504,0.002454892,0.001278608,0.000611031,0.000262717,0.000117795
9.5,1.3,0.5,0.4,0.04539686,0.064757206,0.093704885,0.138923091,0.213159198,0.340275236,0.554052941,0.828373151,0.895861772,0.63645154,0.37672366,0.221884279,0.135263182,0.084720097,0.053527175,0.033315554,0.019782057,0.010628908,0.004624593,0.001161241,4.70E-05,0.00141771,0.005710776,0.013670079,0.026274076,0.044336659,0.066186268,0.073118149,0.145560039,0.508211965,0.68519354,0.302498487,0.214736072,0.508522399,0.700957546,0.822714872,0.888142993,0.917081955,0.921578633,0.915771546,0.90828761,0.904075335,0.904749265,0.908187562,0.906018048,0.881043929,0.806776888,0.664672001,0.475711719,0.296605099,0.167187527,0.088381525,0.045929509,0.023943361,0.013959501,0.011175645,0.016203652,0.051498249,0.303707796,0.507363012,0.226193019
8,0.9,2.5,1,0.001316256,0.001721911,0.00224071,0.002915991,0.003817469,0.005063459,0.006869222,0.009662927,0.014404146,0.023651958,0.046219434,0.128139085,0.596974082,0.153396883,0.030417749,0.009834247,0.003542387,0.001140815,0.000217144,9.12E-06,0.000238177,0.000806521,0.001700745,0.002958768,0.004660912,0.006933201,0.00995907,0.014006399,0.019462624,0.026901187,0.037198294,0.051708215,0.072600906,0.1033647,0.149558287,0.218957923,0.315852748,0.398437974,0.128618119,0.354754131,0.311117341,0.18304474,0.104936491,0.042246913,0.008809282,0.002283611,0.029310787,0.122604109,0.308058394,0.569533568,0.789949726,0.878186796,0.871813095,0.840004153,0.810638182,0.794268408,0.792980478,0.805404889,0.828830899,0.858699542,0.88747279
