8,0.7,1,0.2,0.508497538,0.599715794,0.692674723,0.801408264,0.939689235,1.104458632,1.305166947,1.552978624,1.818418553,1.971597098,1.841896624,1.604444777,1.406959152,1.263360228,1.166881535,1.105667339,1.07333579,1.064812572,1.076091593,1.103969127,1.145835454,1.203365077,1.268073435,1.345770739,1.425773103,1.512112151,1.601472394,1.688637299,1.768129657,1.833240413,1.896661642,2.256044259,2.061768221,2.147611983,1.888550949,1.831951802,1.811343079,1.810649095,1.827100863,1.853770782,1.883517805,1.904208958,1.908885151,1.893816117,1.859544269,1.813905718,1.76004086,1.70527572,1.650168875,1.601573284,1.547768847,1.502534136,1.461132508,1.421430147,1.387722971,1.359377313,1.333580626,1.307006108,1.286911662,1.271285325,1.260848808
8,1.1,2,0.4,0.184791263,0.241765068,0.305561329,0.378843822,0.464972592,0.568321922,0.707304349,0.867918346,1.081450529,1.362147928,1.725451618,2.086018417,1.943372743,1.575865872,1.319112363,1.146825712,1.028954992,0.955002904,0.910064278,0.887299134,0.881829742,0.890077727,0.909358418,0.937620577,0.979010383,1.021538708,1.069326924,1.121567531,1.181791169,1.241787273,1.304580875,1.373177991,1.441071282,1.516573155,1.595993751,1.679860173,1.717835256,1.779499955,1.855813833,2.136076187,2.006478888,2.032532372,2.310762298,2.341031516,1.955636098,1.84409299,1.78203041,1.743978006,1.725649653,1.732531222,1.797981474,1.745775639,1.766011614,1.794646098,1.833039625,1.858466106,1.860735722,1.863381922,1.854840675,1.835593819,1.806873799
9.5,0.7,0.5,1.2,0.773348825,0.887101737,1.011470832,1.164855928,1.347014699,1.548077857,1.740615857,1.83709853,1.76995037,1.611084607,1.451689117,1.321791739,1.222696908,1.155217854,1.113509526,1.095674389,1.100762345,1.12904432,1.182419561,1.268769801,1.391558365,1.578901836,1.87066748,2.328040592,2.245161101,2.249536909,2.15694068,1.929648718,1.809262511,1.764361025,1.790260049,1.822772807,1.880010986,1.936212394,1.976295826,1.992024875,1.980488597,1.950500831,1.914330598,1.885304545,1.869804338,1.87625198,1.905841334,1.951317454,2.003384485,2.041981324,2.04722772,2.01469985,1.955218076,1.896933597,1.814272084,1.750322643,1.699186147,1.665736265,1.652061594,1.674382842,1.744417935,1.893314257,2.137014366,2.380227024,2.129013502
9.5,0.7,0.5,0.2,0.855549974,0.976471064,1.122784361,1.289579199,1.475987583,1.653582165,1.761932641,1.740727349,1.621616495,1.479537697,1.354363104,1.253134586,1.179502666,1.128179772,1.097331477,1.085421152,1.091478623,1.115308198,1.157992483,1.223366721,1.327137432,1.505927612,1.936300052,2.299553986,2.046119403,2.320036455,1.874348779,1.848315448,1.884198143,1.916402105,1.925065369,1.913154114,1.889504556,1.871988575,1.871494754,1.894201483,1.938424194,1.988266223,2.023278747,2.02020603,1.977514532,1.909458056,1.834215482,1.762176206,1.698157499,1.646199013,1.604047214,1.576958209,1.565130501,1.572355511,1.601484986,1.662826371,1.763478408,1.898556272,2.0693752,2.223385674,2.225734564,2.037238983,1.867825287,1.736889645,1.644003339
9.5,1.3,0.5,0.6,0.707281229,0.800622841,0.917773814,1.051899877,1.208540477,1.390099823,1.595575884,1.78078784,1.862304171,1.782887837,1.624042525,1.469552031,1.344489428,1.251282313,1.181153948,1.136705668,1.111590548,1.103386353,1.110149496,1.130360336,1.166907824,1.211819243,1.268334407,1.34082771,1.425458402,1.535970504,1.694529509,1.986898954,2.545698505,2.081579257,2.173369721,2.279301815,2.175261014,2.065561177,2.010321699,1.972018055,1.933760335,1.893854668,1.854439122,1.819570942,1.793160396,1.780504724,1.78251037,1.8007035,1.836232176,1.884175161,1.936408757,1.98468462,2.019387642,2.019935085,1.983517797,1.967441514,1.875567256,1.817661436,1.775624904,1.757367476,1.777643682,1.870020725,2.086170854,2.393292742,2.152374222
9,0.9,2,1,0.34473167,0.412543015,0.489814096,0.591537271,0.700876084,0.833621479,1.00666272,1.222084588,1.500541801,1.826189162,2.042885606,1.851013111,1.558149501,1.340329018,1.190032116,1.091859762,1.027559956,0.99756807,0.9923826,1.013118154,1.048625349,1.101648245,1.171470306,1.262401996,1.370874345,1.499550851,1.651761678,1.834815666,2.063800901,2.343114198,2.293835391,2.120702493,1.986551333,1.823240113,1.721106675,1.66152574,1.620324869,1.614370788,1.635728099,1.673488621,1.729218258,1.795206663,1.863943917,1.925944988,1.972328661,1.990269455,1.976823555,1.940083709,1.892800616,1.847062455,1.813555979,1.826000811,1.785383882,1.79285244,1.814943299,1.84559167,1.878387587,1.906256594,1.923807351,1.924597434,1.908928583
9,0.7,2.5,1.2,0.245519989,0.311507744,0.386713713,0.474436046,0.578866452,0.718711284,0.878333911,1.089080113,1.362894509,1.711002203,2.051704327,1.950215317,1.60573745,1.354276494,1.186340858,1.079668387,1.01292982,0.984762994,0.985045947,1.01439056,1.061946674,1.130408039,1.222726783,1.333787173,1.470629346,1.634321946,1.824399042,2.040613179,2.277533234,2.334228615,2.102743172,1.954019129,1.76323442,1.643969721,1.568469404,1.50239182,1.468103308,1.458429337,1.46964454,1.508069406,1.61930553,1.778870492,1.665396671,1.725359647,1.817683122,1.888834476,1.934821671,1.979681277,1.995178601,1.978698346,1.939158569,1.888945745,1.840044275,1.801265742,1.774483425,1.764026722,1.768385187,1.785624229,1.812163592,1.843024073,1.872273026
8.5,0.9,2,1.2,0.115532106,0.194365446,0.257221919,0.329332701,0.414003613,0.515564142,0.651099123,0.809004348,1.018719489,1.29350209,1.667281864,2.082584474,1.992232815,1.586473214,1.314239432,1.137995581,1.022620586,0.955704225,0.921528351,0.912916621,0.924920818,0.954092732,1.003058208,1.061029886,1.131530359,1.217663628,1.313542514,1.425181937,1.550631133,1.69085297,1.846377052,2.022062005,2.23907742,2.339789303,2.116208836,1.957519877,1.826262598,1.728936908,1.663139073,1.636902973,1.616631375,1.63508184,1.675426965,1.738794794,1.83256903,1.892330749,1.966127045,2.016614743,2.028927444,2.000330779,1.947200257,1.889462496,1.83880333,1.805704981,1.791151675,1.793549535,1.81238648,1.842747486,1.875837816,1.905488717,1.924848504
9,0.7,2.5,0.2,0.522200123,0.62351953,0.729658943,0.855263863,1.015126457,1.205350026,1.43494741,1.688025451,1.87903456,1.850013015,1.654823857,1.457905327,1.302926127,1.187174323,1.106360605,1.048342544,1.016362653,1.003047538,1.005946613,1.028020505,1.059029773,1.102429378,1.157844671,1.229413465,1.311212246,1.411746511,1.531804105,1.678609073,1.870385175,2.161538018,2.589429302,2.196711327,2.007815188,1.894376151,1.855464272,1.860001154,1.887686927,1.90454934,1.911315482,1.905082279,1.883712431,1.852763279,1.819507029,1.786812959,1.761486375,1.744039864,1.738956194,1.745227923,1.761880182,1.787505487,1.817471403,1.840177816,1.858215193,1.864973109,1.8584329,1.839394686,1.810638167,1.775713701,1.736701904,1.700294568,1.673261824
8.5,0.7,2,0.8,0.321200648,0.388183226,0.464420584,0.553251628,0.671795062,0.802709338,0.973081712,1.186605621,1.463129944,1.801812409,2.05510301,1.888845816,1.57640456,1.345571387,1.188252193,1.086137677,1.019544888,0.98782311,0.980940723,0.994856539,1.032018474,1.080987883,1.145380784,1.228920229,1.325379632,1.44264242,1.579574052,1.740625203,1.925095775,2.136856111,2.392974514,2.233693227,2.014776301,1.859747399,1.778581075,1.777618986,1.772006078,1.769863532,1.819792307,1.883089477,1.942709265,1.982871503,1.993864889,1.973598223,1.933319732,1.888561483,1.848875687,1.822781146,1.815007802,1.824627645,1.846865574,1.871630216,1.896356184,1.912005835,1.910582001,1.89083992,1.857850835,1.81551634,1.768409163,1.733453049,1.692223479
9.5,1.1,2,0.2,0.638241,0.728722428,0.833535702,0.967018528,1.123198008,1.308621131,1.530011402,1.752800233,1.887374508,1.817054517,1.629775449,1.448186885,1.303810537,1.194403425,1.117346616,1.06507769,1.029792462,1.016243128,1.022676885,1.038954555,1.068016245,1.109141866,1.16213485,1.231870385,1.312531919,1.415383363,1.546169336,1.734401187,2.063327503,2.420299737,2.227878934,2.2226941,2.100943156,1.915247614,1.874531728,1.858417639,1.866151816,1.875506935,1.882202826,1.867069774,1.846261587,1.817261678,1.786565982,1.755637565,1.730638287,1.711666709,1.703686197,1.706369003,1.719997984,1.743736198,1.777279222,1.817943936,1.867157575,1.87963546,1.896991237,1.902340468,1.891951036,1.867796298,1.836338716,1.80169228,1.792975946
9.5,0.7,0.5,0.8,0.792305803,0.914135027,1.053913892,1.216710489,1.403062176,1.606229848,1.768520095,1.802908559,1.693453189,1.536338258,1.390712643,1.275092026,1.191618949,1.134147919,1.100601462,1.089482041,1.100301934,1.133952694,1.193469855,1.289488852,1.435296364,1.674822027,2.112767896,2.305697954,2.188522998,2.285937965,1.972549869,1.842984879,1.804476155,1.835856915,1.88856517,1.935422959,1.961589345,1.960432058,1.936044412,1.902859999,1.87495562,1.864817672,1.877173472,1.913329427,1.962711993,2.01044852,2.032756648,2.012971375,1.95996052,1.888550117,1.81355466,1.744625878,1.685580197,1.64003599,1.606842894,1.59381513,1.604424701,1.650368445,1.758495133,1.882111575,2.083532245,2.283142997,2.206286094,1.969714544,1.785933779
9,0.9,2.5,0.8,0.319010807,0.386554712,0.463718127,0.553996513,0.674900476,0.809025862,0.984162711,1.204181334,1.488824018,1.832774973,2.056560294,1.835164055,1.529460133,1.310327524,1.158670087,1.05877124,0.992013726,0.957902049,0.946889876,0.95513308,0.979926275,1.025097744,1.079164101,1.146537452,1.231740853,1.327908243,1.44397238,1.580947579,1.738886587,1.931376356,2.181533387,2.411986488,2.213416188,2.042436037,1.896007912,1.784989704,1.714285224,1.69192821,1.884798302,1.727282293,1.769019262,2.125828733,1.858366326,1.899579335,1.938148564,1.956793661,1.950581114,1.921570879,1.879322609,1.834634896,1.798518089,1.761986667,1.732272221,1.720436679,1.721791167,1.735059649,1.758153787,1.787952287,1.820379429,1.85069278,1.875265001
9,1.3,2,0.6,0.350335003,0.412826348,0.483307747,0.564778532,0.674689092,0.793265841,0.947474418,1.138343407,1.383570753,1.690153364,1.99857374,1.99661518,1.694802,1.437478695,1.252106631,1.127123719,1.042373052,0.984443017,0.954441407,0.943464657,0.948005486,0.965441359,0.999461965,1.038039643,1.085150038,1.140055592,1.206743952,1.277160069,1.358450471,1.445444804,1.545093778,1.657276468,1.790721739,1.96579914,2.260855561,2.353892203,2.120631662,2.054445104,2.003073343,1.954638364,1.945177421,1.946317825,1.973035974,1.998077898,2.007190207,1.986223375,1.944573166,1.890187067,1.835129536,1.786173015,1.744672908,1.713885915,1.696728505,1.692359997,1.711398353,1.714325049,1.737756072,1.769086466,1.801876289,1.833569911,1.861510211
8.5,0.5,1,0.2,0.613869587,0.714895356,0.832678831,0.981035013,1.155416438,1.36477126,1.598792344,1.808451139,1.864987254,1.724754327,1.532749669,1.371860377,1.249412403,1.16518338,1.110961326,1.082622732,1.076851483,1.091077512,1.123347091,1.172249135,1.240463851,1.322109745,1.433493882,1.543890489,1.691865844,1.897150304,2.338311927,2.278622909,2.174999204,2.065731287,2.031483153,1.988747225,1.938947418,1.889630413,1.857080761,1.843933284,1.852919191,1.876846289,1.906274975,1.925961216,1.926305739,1.903458529,1.860100744,1.805939879,1.745558599,1.684622181,1.627734949,1.57288558,1.525503727,1.479980559,1.437996795,1.403220639,1.37333343,1.347850566,1.327724636,1.314307446,1.307305715,1.308037318,1.322276475,1.358383933,1.422678753
9.5,0.5,2,1.2,0.548641952,0.656177285,0.76870326,0.911147624,1.080966226,1.287182187,1.54000031,1.804106845,1.940376728,1.802277629,1.571117809,1.380059155,1.242526359,1.153999007,1.105720957,1.095035587,1.121350442,1.186089705,1.296486511,1.456618172,1.681274636,1.990378831,2.329807839,2.341332394,2.191554723,1.875917903,1.819820555,1.545535121,1.451321742,1.394851878,1.368686028,1.364089184,1.377198741,1.408223101,1.449063409,1.500555419,1.563819337,1.634124307,1.705791553,1.780843033,1.849026788,1.903188449,1.937247798,1.942285598,1.924362889,1.890449383,1.853419069,1.823247997,1.808534911,1.813287389,1.827887713,1.858366074,1.894744966,1.928814076,1.948699169,1.948667503,1.92795433,1.899280677,1.841665083,1.787569556,1.735779519
9,0.9,0.5,0.2,0.667023502,0.765774864,0.888455415,1.024911265,1.192592843,1.390972957,1.606283748,1.79520922,1.848308147,1.73191468,1.560013603,1.404075931,1.282413582,1.195464508,1.135743813,1.099702062,1.08422351,1.086729494,1.105087096,1.137508307,1.182473673,1.242654188,1.310203731,1.39140864,1.486012503,1.592346268,1.807978681,2.211878173,1.973159776,2.50091244,1.981349297,1.925216112,1.895995225,1.880097404,1.843536843,1.834443209,1.843696723,1.87143876,1.913667804,1.957008554,1.984383075,1.983282416,1.951301547,1.896157515,1.83097513,1.764607348,1.703951352,1.648261794,1.603992717,1.566230561,1.537511814,1.523935772,1.527535716,1.55876046,1.61264293,1.713556762,1.871543671,2.086128297,2.292741904,2.198849167,1.954627167
9,0.9,0.5,0.6,0.616344751,0.707623784,0.813273188,0.9465426,1.102291147,1.287092877,1.505459812,1.735053348,1.886354456,1.836185612,1.654860812,1.473414407,1.329553416,1.222311861,1.149739681,1.104029938,1.081307585,1.078480258,1.093138409,1.12344487,1.168077621,1.229956622,1.302600858,1.393119715,1.500530267,1.644948455,1.8749538,2.429154485,2.141325736,2.231170082,2.24704149,2.127627038,2.076779207,2.020792066,1.968353925,1.920274174,1.881014632,1.857648382,1.856137491,1.875768215,1.913752594,1.95744295,1.994232219,2.005697876,1.985289149,1.936777675,1.873408761,1.805949873,1.744234019,1.68524507,1.633494573,1.594548676,1.568097049,1.558119404,1.578570179,1.612576669,1.696930556,1.84933356,2.0805185,2.331857307,2.195513032
9,0.7,2,0.8,0.39388271,0.470266414,0.558127246,0.674213067,0.799867655,0.960600331,1.156638254,1.402539298,1.69609171,1.956905706,1.93942398,1.684925093,1.452573432,1.280481957,1.16516983,1.089911948,1.04746917,1.028655884,1.042578492,1.074782916,1.128514953,1.203925158,1.306602049,1.43524212,1.59526295,1.795290289,2.044291894,2.345705259,2.332584955,2.072465002,1.953693301,1.749476461,1.664456288,1.626598278,1.621671106,1.650400899,1.741997546,1.748816413,1.813044021,1.875985829,1.929204393,1.959924391,1.963539744,1.941322453,1.904055751,1.863576373,1.831014681,1.810154219,1.806564706,1.818712414,1.844321782,1.873217263,1.902652823,1.920653562,1.922114675,1.90535024,1.872102726,1.830236002,1.78596788,1.77564145,1.691266145
9,1.3,1,0.6,0.492436544,0.568050003,0.668372556,0.772186933,0.904032225,1.05570703,1.252714003,1.488243611,1.754211853,1.951431324,1.885666966,1.656823282,1.448104577,1.291213693,1.177850943,1.101862807,1.053749729,1.028361969,1.021763463,1.03092133,1.053472744,1.087564935,1.131747814,1.188679055,1.250873013,1.320999725,1.402703734,1.493486746,1.595755668,1.728449578,1.937672392,2.425886156,2.131075659,2.080178715,2.149418769,2.192891437,2.155948047,2.089363554,2.021054799,1.957163951,1.896246664,1.843591051,1.800478283,1.769034141,1.752489512,1.750387891,1.762792474,1.788300322,1.823706606,1.865526316,1.905073657,1.933867917,1.944713569,1.935678128,1.908654387,1.867674614,1.821513654,1.772394437,1.728332679,1.689122869,1.665930462
8,0.9,0.5,1.2,0.333432879,0.392171687,0.457601556,0.532272314,0.632442437,0.738862831,0.876629723,1.041988864,1.265792191,1.55419586,1.910531609,2.113585974,1.821494777,1.507483868,1.295743789,1.156384297,1.071615307,1.025279853,1.008183066,1.013778079,1.037357983,1.075527771,1.12583535,1.190713357,1.261468372,1.343727814,1.430985424,1.527679793,1.629355271,1.733652675,1.837205707,1.939246589,2.064378349,2.356952971,2.195906501,2.035756862,1.988687222,2.066620388,2.20376156,2.264762233,2.161974204,2.037641467,1.96064632,1.93218123,1.940974519,1.971904517,2.004904001,2.024415673,2.014502447,1.977730069,1.91869706,1.850088653,1.781020169,1.720691574,1.653602597,1.598704426,1.549204888,1.508882894,1.474321786,1.452746916,1.446478454
9,0.3,1.5,0.6,0.63597635,0.74599318,0.882765743,1.038504096,1.234781865,1.457389651,1.694568902,1.847275782,1.793630482,1.614977367,1.437080063,1.297530747,1.195837887,1.13091548,1.097123621,1.093389695,1.120760268,1.183039723,1.29147697,1.45795748,1.711261953,2.097463621,2.544860713,2.161648564,1.822058501,1.627029244,1.641383412,1.552835082,1.572908318,1.627160006,1.699737063,1.778104837,1.852169776,1.910578021,1.941987318,1.942633003,1.921706613,1.890637113,1.864556192,1.854490955,1.862652581,1.886235247,1.916320675,1.940073067,1.94645581,1.92637981,1.886077474,1.831052879,1.771645641,1.71031185,1.653314168,1.598663259,1.550830595,1.508337063,1.470180561,1.437540005,1.408036628,1.386761074,1.37297944,1.366197542,1.374857805
9.5,1.3,0.5,0.4,0.730041996,0.826052236,0.946809519,1.084796807,1.245075671,1.431835646,1.629761151,1.793935652,1.835005104,1.728794269,1.570144967,1.423334155,1.303906802,1.21205551,1.147654168,1.104653881,1.080297289,1.072269147,1.078677054,1.097988214,1.128985603,1.17076747,1.226739746,1.29019475,1.368954449,1.463555799,1.601012572,1.861251964,2.570660655,2.005507319,2.103439111,2.420446454,2.122646687,1.982451686,1.928231241,1.894964182,1.869373647,1.83263253,1.804638652,1.78527944,1.776362234,1.78093182,1.800766207,1.837027505,1.88384815,1.936763575,1.98299447,2.009068922,2.004650557,1.972145508,1.920938202,1.87415207,1.810484668,1.768497361,1.749104717,1.80403689,1.843644109,2.018747516,2.302504905,2.2778782,1.958355369
8,0.9,2.5,1,0.003799757,0.048847019,0.097805465,0.176453428,0.241120068,0.318028498,0.412119606,0.530531956,0.695239773,0.904047274,1.209458565,1.655179598,2.220599324,1.852012097,1.377777171,1.109825608,0.944179481,0.845310032,0.788219274,0.760600649,0.75454277,0.764769772,0.787687049,0.820819515,0.862464231,0.911470231,0.972956234,1.035681151,1.104662502,1.184042612,1.267104239,1.360758164,1.460613474,1.572831057,1.695711539,1.831606176,1.978837292,2.151291844,2.389334665,2.206203085,2.023567816,2.031589987,1.843828485,1.785332884,1.781590258,1.831857041,1.937049074,1.953557088,2.014348475,2.05171939,2.042457104,1.99234768,1.929501432,1.862634434,1.808012403,1.771447017,1.754217328,1.753909804,1.767995916,1.792720653,1.82331186
